clust,Month,Year,Count,chirpsMean,Humidity Max,Humidity Min,Specific Humidity,Temp Max K,Temp Min K,VPD kPa,Precip Mean mm / day,EVI,NDVI,jrcStandingWater,eddi14d,eddi180d,eddi1y,eddi270d,eddi2y,eddi30d,eddi5y,eddi90d,pdsi,spei14d,spei180d,spei1y,spei270d,spei2y,spei30d,spei5y,spei90d,spi14d,spi180d,spi1y,spi270d,spi2y,spi30d,spi5y,spi90d,z
1,10,2008,2,0,61.71479088038572,21.37644599597594,0.00540818994516771,299.3388340571073,284.8785780075512,1.5971190888181932,12.522232672780229,0.1886840457130979,0.36359820737551024,363308.3100339404,0.6891502393608389,1.7796974707896251,1.4895308555544635,1.637916344227925,1.2513398492087635,0.5988996124019536,1.1299999952316284,1.47213370522414,-3.170359883807702,-0.4298880289055661,-1.9856851990095208,-1.363106867054727,-1.6456353902113274,-1.1930452054815166,-0.4163387930488125,-0.1277253164020501,-1.2517974956861917,0.01886338520586441,-1.357636916315312,-0.7988080500490742,-1.1038478034645718,-1.134101390651677,-0.15369430420824193,0.1599999964237213,-0.31154367491632123,-0.7642410837794502
1,10,2017,1,0,59.58588038507047,16.722220982890924,0.00441453652638228,299.1873237932904,282.9236487422185,1.6385334773243452,4.647276620987169,0.19412913857636663,0.32943629912955374,397483.4334159104,0.8673383367496014,0.3310153958787501,-0.2698734115979028,0.03403129721476797,-0.14331724193365883,0.6834194012684087,1.690000057220459,1.0793085032321117,2.233662574231862,-0.8766769599439304,-0.5908770049018461,0.9305174423249892,0.37976817098768656,0.7957461897049564,-0.593460233812439,-1.0326870760881517,-1.1773355510106884,-0.04372719814232418,-0.9557627058202576,1.1842359693588491,0.6618293020759393,1.040330130327338,-0.3805461105027703,-0.38671445485928874,-0.5855559281172817,-1.0825075269346645
1,10,2020,1,0,49.07170390060467,12.735554028110268,0.00432738619416983,301.8572694955168,286.08055351926777,2.1081431244955215,0,0.1784590205506802,0.32226655610864074,418089.56019670086,2.051048415861854,1.98668484120872,1.690000057220459,1.76179716741886,1.0000357585862605,2.079062890137791,1.0545294658379163,2.0899999141693115,-1.602157369736752,-2.071681991323236,-1.9040535604410307,-1.202072729847926,-1.3858458187511449,-0.2031667790806836,-2.0899999141693115,0.25228242914874527,-2.0899999141693115,-0.3509184669358812,-0.6946597236081798,-0.3477537638565163,-0.7614905930058651,0.2613884505308588,-0.9108342574612514,0.5524159463868775,-1.2638288422840496,-1.5468541140431566
2,7,2004,2,0,47.58531034641898,14.061361430086034,0.00864599704954496,315.2256693063003,298.4243214886727,4.384987747384287,0,0.17859800492491065,0.25800935624007076,2056770.789950262,-0.6495148743623529,0.1305391947717529,-0.3880818965172352,-0.06189921324693633,-0.2673426789489192,-1.434424252116597,0.2109138750013461,0.2078585867470895,-0.994106516581265,0.5320062373375929,0.03578523903445139,0.1390646667734887,0.05372012902193716,-0.09246321819120716,1.3274322455958996,-1.0771014769735516,-0.30174106740970036,0.722485010516818,0.3268637703690715,-0.11485535164695244,0.02677876385525121,-0.5094486195461265,0.5403119925197408,-1.690000057220459,-0.1826559550831798,-0.428343535671354
2,7,2005,2,0,44.851717491044056,15.434959705282246,0.00963553635256103,315.967910683949,299.1235543282781,4.4720598105048754,2.460986717777333,0.2200228111492873,0.2946548858934531,2059949.710648361,1.2085516147783135,-0.241394830271934,-0.9448370004253828,-0.99375906872777,-0.6566864084096635,1.3704293758262514,-0.5019551328599074,0.6046647724943466,3.3754340205913405,-1.0934822298773534,0.7932354310743033,1.25967616111072,1.5973717328630983,0.9452358120375636,-1.3116953677709642,0.5400000214576721,-0.7188557623772891,0.8419627793225606,1.1449999809265137,1.53000009059906,1.6771151273237093,1.172404095861353,0.6751655218664829,0.01965816809140354,-0.01631390458786864,-0.32653868151489746
2,7,2006,1,0,47.59104473155569,18.801821125393055,0.01093986135147484,315.9315280390065,300.972272931937,4.4431863408329955,0.427031387439826,0.19750589927592457,0.26981548225137486,2054709.0690467984,-0.6631372465899907,0.2371324458615689,0.5224375686481262,0.4136394207620447,-0.17480820769069716,-0.7811404353280786,-0.07462006158075205,-0.14067523244821128,-2.085933659376399,0.6606198248069711,-0.41102083660482586,-0.5146654162194266,-0.5094986063624987,0.6568177220513405,0.6274807785147295,0.03318323183605301,0.04931541054297021,0.8122814963230596,-1.2217191894877224,-0.40939600072718024,-1.0906343543240424,0.9178808562929884,0.6933883974621292,-0.2851496079870117,-0.03020892766232123,-0.320004627792865
2,7,2008,1,0,49.13854207475181,16.311908130477253,0.00970893921688302,314.46172463559617,300.02484376061716,4.1987023409808995,9.82578427633092,0.17703360705511978,0.23250059200561493,1982493.7389038084,0.13852818972014505,1.332690781761798,1.2462816760773825,1.058867533014368,1.662885025264181,0.7804506649629794,0.9331295326855262,1.0926465594835464,-1.3348030686425816,0.10374043086521356,-0.8177442662867919,-0.7812979109082965,-0.4363990904219529,-1.4500000476837158,-0.5469492306507759,-0.6429140884754007,-1.000910719615162,1.239100400331602,0.19795909863803415,0.1195361826863498,0.4832547681069379,-0.8600504752919431,1.1439806856049848,0.08895883931191202,0.6763372547543857,0.5992316553755402
2,7,2010,2,0,47.54753259831413,14.554963508281684,0.00915241441279017,315.22655797049606,298.30808300344677,4.290196909580109,0,0.19200069521408183,0.26287233435848917,1739115.9528085748,-0.22967515389446233,-1.3139126611293903,0.2755688163942127,-0.506096526869064,1.0040943975939138,-0.20892156801221967,2.0899999141693115,-0.870010417524442,2.4614946280726064,0.183451424869406,1.1541943611885634,0.31379792076881685,0.8194837458338824,-0.22639984812514485,0.02917914897458786,-1.883840882220854,0.7023524060785374,0.722485010516818,0.7761447346728715,0.7604660115714401,1.0010717589869338,0.5739635542609539,0.5403119925197408,-0.3451065252104255,-0.1826559550831798,-0.44091877201257246
2,8,2005,1,0,56.750208103532145,20.570386809561384,0.01079817946031281,314.09548150738686,298.9116565078005,3.833991347769626,4.748784855468744,0.2126495478568673,0.30408763968931,2099479.6949020084,-1.0045257966462156,-0.03728068021411974,-1.216132468920102,-0.6460887067432943,-0.7898192897300277,-0.5999933196342305,-0.8056083450130952,0.4985976656555832,2.96372780300705,0.8921692651630143,0.3184440998128139,1.598706769474194,1.3251941290614648,1.074215283112924,0.6085346356254332,0.6214093382108812,-0.49030042704821086,0.5771915814557348,0.5961545131322469,1.5700000524520874,1.4100000858306885,1.1477220338039542,0.5532751834574156,0.05188781298662621,0.26603442985097436,-0.1018604921656849
2,8,2008,2,0,53.160780851324574,17.944352820574533,0.01027316762152611,313.83557664938934,299.78344138556713,3.940409464731405,4.5075376012723,0.1802131228296256,0.2493734580493357,1932496.8716672412,0.10072542267416032,1.3731740429984234,1.2120112737145914,1.060078376522022,1.53000009059906,0.01370932305052209,1.0176892486799696,0.6476008472136027,-0.8210638172140345,0.07666796919838276,-1.309407060260514,-0.6974505624693306,-0.4814389923514436,-1.4317463585965355,0.3534353221513944,-0.6646638253615704,-0.28276435639013553,0.5602932505781214,-0.105191761515898,0.3814535522625311,0.6146656578667692,-0.7608407442695201,0.7978342767201252,0.13076358340948913,0.9509279303086318,0.7354844887402875
2,8,2010,2,0,49.40741745773585,14.063653330141417,0.00851133220914335,314.33812153242053,297.1525518639032,4.12158654727125,0,0.1860481711090183,0.2555268486321981,1692849.1632501343,0.5587195247611141,-0.91298283128435,0.07819269726642611,-0.8875026015947453,0.95354122814797,-0.1327038100023915,2.0899999141693115,-0.6230011788177974,1.9355801966094597,-0.6585864812701185,0.5296633913716692,0.5065637216870758,1.0884842898308158,-0.3502401178640093,-0.08951889346637161,-2.0255752262854494,0.3338170996408667,0.13832134329605397,-0.40096447725874146,0.8253302951848948,1.0164424554116311,0.5929394631365719,-0.29734685603198435,-0.4000689130200202,-0.6925169089444368,-1.1575884714469675
2,8,2014,1,0,62.22340961429915,22.864060880279617,0.01143507524341524,313.3813570269484,298.15387774396333,3.5253616122492386,14.350330331233517,0.16780618471544842,0.24387363271870055,1324031.478869868,-1.512028914221305,1.002723386822027,0.2436064701771153,1.204263457561003,0.42070212032808463,-1.5091756736512376,-0.13235578000588813,-0.8005721097687994,-1.6064648731855982,1.4169160279139597,-0.9220106481324728,-0.20661762266534836,-1.168941651851862,-0.28567737196320797,1.4015494438628056,0.5044536221422669,0.8881902925627755,1.1641951559200996,-0.2111649547662519,-0.11002513686073402,-0.844175171618388,-0.11230350977616736,1.1279762357402083,0.4346704258485739,0.9841415849744648,1.8332181675646195
2,9,2008,2,0,46.68157320138141,13.61833961714097,0.00740028790375504,313.18338070319504,296.31986530735486,3.9707526023154536,2.8432427849257267,0.18357752770572888,0.2453592593107747,1905522.7393123852,-0.31410128797209946,1.2517325114008095,1.0639426096428284,1.0293139152785098,1.5281753764554225,-0.4292477382629939,1.1399242764686273,0.1164699389996286,-0.8452009892486742,0.3956736699971519,-1.12191650907023,-0.5654231538915795,-0.6730766104937986,-1.3851284655330889,0.3718784247970624,-0.6183735422869597,0.15031279778520731,0.5861424989154028,0.4100632304089676,0.34625442397288275,0.14994174952415024,-0.742138662456948,0.2815556134981464,0.12102616439449812,0.6921705691998293,-0.48804332820640184
2,9,2010,1,0,47.51579772666381,11.243422642132758,0.00641059926329616,313.03129346326057,293.7078324917955,3.91647774412897,1.295308665062748,0.1976352753033908,0.2802593183738767,1625061.5480238972,0.25599234304830715,-0.5263872901942803,0.08313642622057524,-0.914643760488021,0.9981887855245108,0.6966441302578196,2.0899999141693115,0.06753745774832401,1.2891541527921837,-0.3664421685730306,0.2479669415247168,0.6051753375590769,1.087884977580464,-0.41066831787283303,-0.8519600120177059,-2.0899999141693115,-0.38322057618967953,-0.08776156512686645,-1.8196967769382664,0.8789438814608217,1.0116233480467034,0.5317568293408591,-0.9628653854532598,-0.4277001033772803,-1.6623151711258075,-1.5072744293748397
