clust,Month,Year,Count,chirpsMean,Humidity Max,Humidity Min,Specific Humidity,Temp Max K,Temp Min K,VPD kPa,Precip Mean mm / day,EVI,NDVI,jrcStandingWater,eddi14d,eddi180d,eddi1y,eddi270d,eddi2y,eddi30d,eddi5y,eddi90d,pdsi,spei14d,spei180d,spei1y,spei270d,spei2y,spei30d,spei5y,spei90d,spi14d,spi180d,spi1y,spi270d,spi2y,spi30d,spi5y,spi90d,z
2,8,2010,2,NA,49.12479731917339,14.019178568762364,0.00847827635236372,314.3368789302648,297.17214416050916,4.12951212185475,0,0.20343428104549785,0.2779104563982249,2995.2875366210938,0.5557371714291934,-0.9152826316118317,0.07283226146014005,-0.8913536630816996,0.9473223658047016,-0.13985721989646213,2.0899999141693115,-0.6258461424370483,1.9664729662977427,-0.6566473632975743,0.529220042685044,0.5180279177261156,1.0921131241256437,-0.33964720275330246,-0.08806942879002413,-2.018222693763626,0.33404276898344754,0.1322162031477264,-0.4108706701577692,0.833356811644054,1.0171777082255684,0.5918787384586192,-0.3065964247891852,-0.3914501592213981,-0.7127929225557388,-1.1639275642170823
2,8,2014,1,NA,61.787991660456136,22.768938371889995,0.01138514644735007,313.3774425213439,298.19518165283256,3.537877695627727,14.68846536050873,0.19169366087595965,0.2747273749308318,2995.3697509765625,-1.511758019097177,0.999330588254344,0.2453296703966588,1.213458479478802,0.4176946036600293,-1.508765891480074,-0.13482761921558994,-0.7985921495670174,-1.6112295054545676,1.416625766407765,-0.9188302637975908,-0.2058945455433885,-1.169205205417672,-0.28830312895826943,1.398235716305474,0.511996534041512,0.887632141110135,1.1607532760598085,-0.2121988253683711,-0.10748289566949236,-0.8516448209173422,-0.11172780666072848,1.1242382026020146,0.4380367513915416,0.9792348626382604,1.8353661919163409
2,9,2008,2,NA,46.514650254869125,13.590075991588892,0.00737910181895358,313.17461686851016,296.31987286831725,3.9731910268927457,2.7927086510132213,0.2096143192085808,0.27497929074863314,4492.999816894531,-0.3194379395326842,1.251604571111673,1.0606530872837427,1.025419350448849,1.5194826997649744,-0.4333642815335282,1.1385983706211866,0.11504886138635116,-0.8345509720596794,0.402306565574294,-1.1135615784059103,-0.5603705696326319,-0.6598709284451414,-1.3815938545202398,0.3770276567478106,-0.6079668006148333,0.1572208388224731,0.5910127297087816,0.4150779973718205,0.3491956867058146,0.15742762429888818,-0.7387687515351763,0.2840319204017639,0.12260968135736544,0.6985899863811401,-0.4785198425812655
2,9,2010,1,NA,47.31011268310631,11.216579734685252,0.00639012604817892,313.0283699337411,293.7155656236341,3.9205584983293154,1.315651995585783,0.22517688431832575,0.3156545739841609,2246.5261840820313,0.2527256887656142,-0.5290883030165672,0.08190592072704883,-0.92396479190309,0.9968408198410662,0.691832211195701,2.0899999141693115,0.06534393728707309,1.3153537924978018,-0.36186586848508506,0.24772733806807057,0.6165426715215853,1.0893554832083383,-0.3988856711120404,-0.8457249563972236,-2.0899999141693115,-0.3824072926844407,-0.08954864387032051,-1.8236901099395575,0.8860513319025594,1.0120160547903778,0.5310767854038331,-0.9712861913155816,-0.42209189068140834,-1.6848220754226015,-1.50871535798255
2,9,2012,1,NA,55.28639170731727,16.414269958194165,0.00896559999450768,313.6619687914339,296.2028054102928,3.793275046974835,30.255937187542216,0.21634497567071023,0.2940126661678705,1497.6826171875,-0.4866943866114437,-0.3630671783447379,-0.18069861352306815,0.250602641684851,-0.4378014234692875,-0.9205346507741292,0.9471066348235156,-0.7497395312187443,2.8734675896769573,1.2787773808894942,1.1525833980878954,0.22439505503387933,0.07589094973021117,0.4986185090119485,1.457305529809396,0.02980699481571179,1.3232496358113206,1.5808198181289903,1.5672760492180984,0.40662603059170976,0.4717831074826526,0.4853284524967651,1.6558631896150726,0.64356269351728,1.5768787527637342,6.397422304359748
2,9,2014,1,NA,61.265038668046984,23.099251345166863,0.01118287295019165,312.28647280735487,297.7996354541479,3.3339218497361487,7.174286575907186,0.19740825052542432,0.29430834794648925,2246.5261840820313,-0.8011042897860267,0.2125613258991976,0.6008881435013131,1.0215453027651642,0.4058684682708378,-1.0766425280444176,-0.38012857117183513,-1.3773054868940515,-1.1741402042839395,0.5763785471264343,-0.0655819073127193,-0.7346568713753621,-1.0806350085261165,-0.44834101303943896,0.8672500836371577,0.6014233677744323,1.1100000143051147,0.3678846471561635,0.5016880746014757,-0.7821163805063768,-0.8460134371243003,-0.36889018113631605,0.7078104112433805,0.418025323658228,0.9176888624661071,0.1516843912379627
2,10,2010,1,NA,76.55539265396504,28.326842292899205,0.00807534776596254,303.9071123752234,288.51792382058903,1.874186113389304,22.8868474709643,0.1847999124509312,0.31189799468470913,1497.6277465820313,-0.985270260094041,-0.594057212516312,-0.321464593290085,-1.151375879408215,0.9093387550734716,-0.679341160667792,2.047259036955304,-0.1520837306739384,0.7867149991969714,1.1404549979430103,0.28243838931025367,1.0213892416904091,1.08986495973419,-0.28541078010060156,0.8256232953459148,-2.0899999141693115,0.08560855768779621,1.302514534961995,-0.48503520580728776,0.9833468909241964,0.6978194939335672,0.6181998469743735,0.9274558383367134,-0.4451943588236955,-0.22078324233977092,1.1045305345732006
2,10,2012,1,NA,58.99328946380361,13.998362183468362,0.00553097914709883,307.53052243015077,288.04263464631333,2.771646404257564,0,0.2160531404655961,0.29825174942261984,2246.5033569335938,0.7955082634339817,0.03260263802296764,0.1090294618860688,0.3237948811285618,-0.13402903096588067,0.9078738427019524,1.0108003237997811,-0.5380795795084804,3.9792893848004423,-0.805009679593234,1.0156799954775069,0.07799422326009399,0.3224532118020823,0.4661080096279258,-0.4584999776815121,0.0278210564811097,1.2328840815165316,0.47460367031109185,1.4500000476837158,0.4967362045645293,0.8490203985844232,0.4883400355623668,0.4941062786281477,0.6299999952316284,1.4746093962849067,0.8621441860000674
2,10,2014,2,NA,59.66013498345944,16.826095749830074,0.00669521576453933,307.88339046151464,290.8064617538753,2.734577395085655,0,0.2207800395919227,0.2841136558360389,2995.4246215820313,-0.4975058271664034,-0.6226973129098227,0.629633256638323,0.8132589248194526,0.28478034428543103,-0.7916498854960948,-0.5493305327279563,-1.3083332777023315,-1.0766296498262518,0.3840214615723048,0.5253379793323351,-0.7516873913883035,-0.8155238451032331,-0.40047615061477665,0.5324909261876777,0.6539666030197584,1.047121442748896,0.45721126983907606,0.6510424979327173,-0.7015131216202909,-0.6187596155358137,-0.49867782533874433,0.30094088802369506,0.4449788694889432,0.9082002682088552,-0.5378171205697155
2,11,2006,1,NA,62.5477651341036,15.426514476614132,0.00402697491217472,300.1569571662874,282.04413507769164,1.77500123767745,0,0.2265166069150785,0.3536311618826461,6739.532958984375,0.7186420608734125,0.4019962802480595,0.7739261179494191,0.41219996489468735,0.41280823934734034,0.8126889642208317,-0.15359070991303317,1.1046134266596426,-2.4047782717377006,-0.7375200252003482,-0.529433531207215,-1.031491426466017,-0.7444753170378249,0.34224814701671435,-0.7711820396992822,0.11480512260594304,-1.0736995533068032,0.5022923752645815,-0.8123320939417442,-1.8776584292411864,-1.191332033657798,0.7079268624037027,0.2224659471249149,-0.23999999463558197,-0.860587606127434,-1.0136659591298005
2,11,2010,1,NA,70.60008926620925,20.680320939926855,0.00439692089299599,297.5505966866242,280.4334166002346,1.4293354963067493,0,0.2312938731239962,0.33002253466241865,2995.2875366210938,0.07897569496453996,-0.29957892722063023,-0.8605197254806963,-0.7126436505719188,0.7748382525100497,-0.6740605148611761,1.690000057220459,-0.26000994163311353,1.6815316091186427,-0.06883753935519046,0.2768477013744719,1.1512540049471118,0.43561663380221466,-0.16692811535796057,0.7680864121263571,-2.0233333110809326,0.4096731745515143,0.6181657843936371,0.4975276591111644,1.0306361118983405,0.00470987989874781,0.7648140322129344,0.8937006754689144,-0.4823989108462548,0.7666685585049026,1.9538483154595732
3,5,2004,7,NA,47.44849147043827,12.961326745198171,0.00569854288060498,309.48319562030923,291.9397569018563,3.240389498992541,0,0.04956173714710028,0.10023443645077734,6718065.521490122,0.988620101138296,0.20489914403986148,-0.1542395111491307,0.06958629949870643,0.15212329859688595,1.245269420815056,0.6904119659443723,0.5424998935865871,-0.9231346107225368,-1.0056356833801885,-0.03389357836322811,0.141000116324274,-0.04852429016641778,-0.35382523212667005,-1.241367842707107,-1.0325026006220073,-0.08890339210660805,0.9119526892888864,-0.01644278065349592,-0.06046889243574258,0.0678736325372825,-0.46545842686147937,0.43484682827593846,-1.690000057220459,0.7437339469765002,-0.39320688815711113
3,6,2004,1,NA,48.78212361728376,12.764592656426508,0.00693296031990658,312.4038999947546,294.85620561633,3.776857838860922,0,0.03928573822715377,0.05388730378590017,6698166.013472975,-0.32358923119958355,0.3046051159260518,-0.159960842262582,0.2463371098768631,0.03212569440471316,0.2229339928236916,0.6958448257338422,0.720316279037574,-0.9305209167659168,0.3310036805862213,-0.1160421732539386,0.08012496591568785,-0.1795828279935938,-0.23027555856400497,-0.2653566621429694,-1.0325026006220073,-0.6109236714487515,1.4149145053142067,0.139603270026553,-0.04953012434595481,0.08687347901394067,-0.4861618233846334,0.7631809340163338,-1.690000057220459,0.6844951584132424,-0.20823348812114345
3,6,2010,1,NA,44.3735575445968,12.279050051099755,0.00657530196752171,312.32123695000723,294.7265755371161,3.800897607892703,0,0.07866067129751504,0.11699147230704456,6600478.012083288,-0.2669127744584718,-0.936557545354771,0.4177046983762977,-0.04977732530589605,1.1299999952316284,-0.43732771635729334,2.0899999141693115,-0.7645834884530934,1.952860252703312,0.2785691921229962,0.8963067712108383,0.17492248340536262,0.5615409197579113,-0.635200995689531,0.3979267906768886,-2.0899999141693115,0.5877233122104341,1.4149145053142067,1.0595534534084137,0.7099999785423279,0.8333333134651184,0.6299999952316284,0.7631809340163338,-0.7039029551470473,-0.328695094211913,-0.19784091213574723
3,6,2012,1,NA,40.78680777487226,9.479154384663032,0.005827788522324,313.80297096383856,294.6782047320873,4.219194051849634,0,0.04468405382250396,0.05274599210885977,5934413.992066629,0.23961807937418064,0.4274854262572908,0.15410421387439818,0.0909127956255448,-0.0438435385895339,1.0538826035380395,1.2799999713897705,0.5414655309965495,-1.1201993246098123,-0.23526817242934117,-0.4354398127574049,-0.25905873419466585,-0.239562912740279,-0.08885426138712298,-1.068812710323741,-0.8950212185025178,-0.3501428908576146,1.4149145053142067,-0.5685290756997382,-0.1076400576660393,-0.42017147855660186,-0.23999999463558197,0.7631809340163338,0.23961146191707813,0.7153253267983365,-0.21470720612478425
3,7,2008,2,NA,48.436176130640334,15.972688049019034,0.00972323636650525,314.4915912404523,300.4726955843872,4.246034242425904,4.413860780157418,0.05754160119619329,0.0965280051023041,6669724.159224928,-0.01846981112635714,1.498472903990692,1.493927961904744,1.2186185043863873,2.0899999141693115,0.6456388727095183,1.1299999952316284,1.0405919039377494,-1.249363571364403,0.10593230610265006,-0.9245283975344954,-0.8436706518668586,-0.5197023181822484,-1.7454801546152698,-0.5895800936393419,-0.7987167959828351,-0.969100473612892,1.0599724164652018,0.1377893049923214,0.16247363750372196,0.4539243344695893,-0.8891124298341747,0.8940486607014072,0.07164655669085508,0.5091084513236059,0.0875894913536902
3,8,2007,1,NA,51.78370370717942,17.420987036970203,0.01043899093554569,315.1716726541621,300.12859794478175,4.240629149885443,0,0.04174762764626163,0.02523224077410817,6734531.581487682,0.6329596903055322,1.0196903355106155,2.0899999141693115,2.0899999141693115,1.3372255483144977,0.25365534817592833,0.6290471818558995,0.744913677525043,-3.089587082662077,-0.6741566144748087,-1.0522683561106676,-2.0899999141693115,-2.0899999141693115,-1.6617866391743996,-0.3605835181219163,-0.3948019555933427,-0.8315055539279718,0.2622333693438055,-0.9699556064767396,-1.5274951997731692,-1.4381424666675444,-1.606716250937576,-0.1988424109143597,-0.12206136693846852,-0.5425527469668877,-1.1106757663062046
3,8,2012,2,NA,66.96214991742973,24.304541050392128,0.01392979616708674,315.6228478788649,300.58172424157647,3.8256859511664287,16.13741195047882,0.0419330383726936,0.04930475643586034,6560425.055166928,-0.87928208467801106,0.1513289461568499,0.00570891951030923,0.10098115100379076,-0.08552458447294244,-1.1076301682400411,1.217454849710818,-0.23008908518472132,2.0139675801017076,1.31107206195654,0.4009226639421028,0.1668331156808226,0.00369757880288536,0.10709121062050415,1.4214535441488545,-0.6520642223386841,1.1896865298010255,1.5505960527772369,1.078635282010458,0.5055917147381909,0.19398525534807157,0.1117730830337988,1.858289844217893,0.5499323450355538,1.8899999856948853,6.662278727373928
3,8,2014,1,NA,64.53225902065482,23.988384903240817,0.01196304136626834,313.0970405047798,298.38883048034444,3.394916930924411,13.851457710435152,0.0509270259513534,0.05918278412465831,6509188.252025413,-1.5379074504907273,0.9511906958418412,0.20202347916862956,1.094264561199503,0.5089447907896683,-1.5700000524520874,0.07449141637747085,-1.1016661939531935,-1.3938033738501785,1.4015802796067622,-0.8443576105519953,-0.23030856400903887,-1.0970857517166428,-0.3974892526339941,1.4838761572791204,0.31223917604156637,1.1210090925279488,0.864980641061076,-0.04092525010873334,-0.19446785441615316,-0.6383698932690302,-0.253203597394221,1.3138906973122242,0.3444897752213477,1.2062782723393115,2.362318147883571
3,9,2005,1,NA,49.14720027429159,12.127749964226773,0.0064426703485394,311.16466316739786,293.2407817805617,3.5040001556358,2.9294987190095516,0.05315617008639012,0.06341095641774888,6707146.233443678,0.8310130701788031,0.44773852783297047,-1.0087394136295675,-0.2448492889848854,-0.5801257796254277,0.5786280352388694,-0.28364532295806705,0.34745353879105534,2.608230114945084,-0.8268706585516143,-0.54566430184508,1.4894670841221371,1.0337931342014772,1.0452936006396556,-0.5656260896449772,0.3341028028952918,-0.33777301154816924,0.07725027924266972,-0.647482082779264,1.4500000476837158,1.220096290722497,1.113259887703421,-0.2926602594840211,0.11074621286244268,-0.17280772163203786,-1.014286000430694
3,9,2013,1,NA,66.49549485621668,23.160600001409527,0.01080411467049842,310.4094345606913,294.85818518732026,2.824342726401464,6.971218019622846,0.05371987518338661,0.07125414266242888,6531639.398753928,-1.7721877325186095,-1.0157557846379666,-0.097172543448791407,-0.37838303060800216,-0.34837595962864015,-1.9166666269302368,0.6064763255296064,-1.8793850055714985,1.5417664017880504,1.495538954373108,1.2168977946567774,-0.05180894570218957,0.40633617544582046,0.19956384160607143,1.8233333826065063,0.09892509470358006,1.641710250285783,1.153078989613916,1.270344164132395,0.08504533786249262,0.18064055104297527,0.25038863042226633,1.520954603044454,0.5755224730946652,1.4200559502301415,5.040368738724015
3,9,2014,1,NA,69.03440283945596,24.638514744757774,0.01218417282874012,312.424515520283,297.22515238982595,3.1353945583847103,11.529645494334565,0.05288420088654039,0.07932207503779652,6473633.468918508,-0.8381241849085702,0.05597793067627329,0.5617009240898493,0.9948960228906653,0.4693441006095681,-1.1390009671772312,-0.15774461309692497,-1.3933333158493042,-0.9431654619885266,0.6594785809056372,0.06981691391708685,-0.5549330605902257,-1.055714526926646,-0.5163489164697205,0.94394281449095,0.36210513134621225,1.1299999952316284,0.4270399312908199,0.6263118244100074,-0.6632406831093759,-0.7085707300558584,-0.4497534191612051,0.39333776006486193,0.36622847576259415,0.9784748412419448,0.42432113686577866
3,10,2005,3,NA,61.28339477599638,21.374346770901933,0.00635068313687393,305.1842919639747,288.6704232981112,2.309680224548221,33.37529174053289,0.07350671218788911,0.1382102545321911,5688409.53245515,0.6536114455229795,0.5461907266313456,-0.6960854230446512,-0.03898611314390708,-0.41244490759805774,1.1289225733644224,-0.21708389199392333,0.3660942823962032,2.3450302097947353,-0.00891828087667916,-0.29169098412526545,1.4837819966218684,0.721766578122249,0.9813057873250765,-0.22445168164137455,0.2612910232783229,0.03059997143625934,1.266511302317306,0.4000698999291968,1.5700000524520874,1.091924898569936,1.204999923706055,0.978710620510582,0.25901349107795774,0.5767977817215865,2.4222005780986655
3,10,2014,1,NA,61.625680410046726,16.81474092911009,0.00684135426861385,308.0049946026627,290.35794951448605,2.693803427165946,0,0.05501761357780465,0.08206587263327575,6473633.423203176,-0.46232469067607573,-0.7172350518571295,0.5763115367464499,0.8040193391832133,0.3687139361752315,-0.8342664435423927,-0.39944682163909095,-1.3307947224188763,-0.5136628110495888,0.36272980547266426,0.6647795041240208,-0.6200456214200073,-0.7788129630377474,-0.47988005579297854,0.6200075945622406,0.46839695614823,1.192975398493963,0.4389596627512809,0.870723968382069,-0.5114733105178532,-0.4364733224387819,-0.544882255411189,0.24943961341321463,0.40272773375145754,0.945988826755411,-0.31279310318655656
3,11,2005,3,NA,55.71467001485696,16.682197585181438,0.00424641932166548,299.77800678017013,282.8431941527944,1.6945476295384323,0,0.05570443419201096,0.08765102540203473,6668976.518477858,-0.2232934672358936,0.42544874274067385,-0.3443767185176716,0.2424194797386653,-0.4823119325471691,-0.7049367721909209,-0.24020514305918655,0.5382675341544331,3.7420383033014697,0.11204510807547204,-0.1026059258155654,1.3835220021492245,0.3887037148962271,1.03723060045551,0.9721483736099852,0.37597666761368215,0.2722989942156554,0.4172304345864926,0.9413950123873552,1.5700000524520874,1.0452541490005176,1.2799999713897705,1.0775190717098178,0.4422602664553385,1.1913660706031386,3.728178659726166
4,6,2004,11,NA,50.34977055132607,13.202000414062084,0.0069975018239116,312.27649578416674,294.47169010122906,3.710392571085369,0,0.1408185110055561,0.19099082567616588,3449481.158058796,-0.31677848977674805,0.25636692246234477,-0.22125648812800905,0.1326075624502536,-0.23302269809979592,0.23334880839807565,0.2555140877034055,0.7691165351446236,-1.045218678338377,0.33847239007623614,-0.11682200079612348,0.1391623982645337,-0.1280412096007464,-0.07696619214601155,-0.2468331225653258,-0.8940292153407092,-0.6269663931656582,1.6419561119600152,0.02210385215272459,-0.16318369560881224,-0.00459335256069712,-0.5197776992402514,0.9746229628047312,-1.690000057220459,0.4764410914956193,-0.1961870874403711
4,6,2012,1,NA,43.853854213572575,9.832680368930916,0.00605386840846519,313.9551591186489,294.16720524045144,4.171147324175858,0,0.14337365000259658,0.21032748157088849,1792367.247615801,0.34571316813502684,0.5945351473895432,0.23842543985214823,0.217132155551144,-0.00721332356709666,1.1293638540120012,1.1726708941408783,0.6144651286532583,-1.450825372412093,-0.33510901482584066,-0.7513820571021068,-0.3858723129704071,-0.3796103858219982,-0.17284617153012452,-1.1217982042682375,-1.0001135255735876,-0.5059211076596242,1.6419561119600152,-0.9847574417858616,-0.5519197160312831,-0.7589067143450597,-0.35415402248077077,0.9746229628047312,0.01536256000547532,0.7013665472392697,-0.19816045475048336
4,7,2007,1,NA,48.59269676802592,15.29143384277885,0.0094163184530832,314.68436498257284,298.9032001066223,4.177674665005726,0,0.11208253737735534,0.15245026903909206,3189419.1962912176,0.13574880803814116,0.9053581398064569,1.575608813275318,1.571548313923553,1.143481543376575,0.3821621042666838,0.32496090606922495,0.35709459274111455,-3.01940318525552,-0.1451538303450417,-1.0695872848046155,-1.6974465407680597,-1.9720458842005193,-1.2799999713897705,-0.4405263372179854,-0.13533288014281342,-0.5022359878321407,0.8390450447616761,-0.8199999928474426,-1.367747863749814,-1.3442636273913875,-1.2669017486317162,0.6849705086576291,-0.103282965206885,0.08284910151126053,-0.4428509667856896
4,7,2008,2,NA,49.78866354848208,16.51733505601471,0.00992600858432803,314.58626372551146,300.1385310328836,4.1950724144575515,7.010742613460011,0.1256749347194099,0.1742767756839538,2912055.5066394303,0.01231360283205679,1.5202417777225476,1.4518373215269047,1.2554737543376542,1.6643803962460362,0.7802996347225665,0.9754393729423172,1.1065380926621218,-1.2964143688889262,0.09026758495762904,-0.9789375229330928,-0.7837957160956678,-0.5122118919405529,-1.6254599533558556,-0.6282765225084224,-0.7447460026778892,-1.000439184657177,1.184642019132237,0.15214821046377533,0.16730092477376557,0.5457023720717786,-0.8157022385545425,1.0216348502192598,0.2684247055639081,0.6076277434756274,0.24013385892580405
4,7,2010,2,NA,47.626465437252946,14.693665773744902,0.00928066778009772,315.130642002329,298.58509500564224,4.268093599003492,0,0.13286656595545776,0.1783674499039609,2335487.815713563,-0.17798343974899092,-1.3427613392627744,0.23015166083413133,-0.518304179485825,1.0065680212514854,-0.18110901575127647,2.0899999141693115,-0.8480017986188617,1.56472695403206,0.15871985987150217,1.1017424428830571,0.257235787644706,0.7599885718470841,-0.5361927754848642,0.0462922702925336,-2.0899999141693115,0.6843228406516059,0.8390450447616761,0.7324987647527285,0.7016121862104912,0.9075614706347832,0.4528062921324318,0.6849705086576291,-0.5826711467438963,-0.1360099799461688,-0.43589720978295554
